Year,Month,Consultation_Type,Case,Sex,Age_range,Total
2024,8,1,45,0,11,1.0
2024,8,2,12,0,11,5.0
2024,8,2,46,0,11,
2024,8,2,11,0,11,2.0
2024,8,2,35,0,11,4.0
2024,8,2,76,0,11,
2024,8,2,47,0,11,5.0
2024,8,2,14,0,11,
2024,8,2,16,0,11,
2024,8,2,20,0,11,
2024,8,2,17,0,11,
2024,8,3,77,0,11,
2024,8,3,23,0,11,
2024,8,3,22,0,11,
2024,8,3,51,0,11,1.0
2024,8,3,78,0,11,
2024,8,3,79,0,11,
2024,8,3,50,0,11,1.0
2024,8,3,80,0,11,
2024,8,3,81,0,11,
2024,11,1,1,0,11,1.0
2024,11,1,6,0,11,3.0
2024,11,1,3,0,11,3.0
2024,11,1,4,0,11,3.0
2024,11,1,7,0,11,4.0
2024,11,1,75,0,11,
2024,11,1,17,0,11,
2024,11,1,5,0,11,
2024,11,1,10,0,11,5.0
2024,11,1,45,0,11,2.0
2024,11,2,46,0,11,
2024,11,2,76,0,11,1.0
2024,11,2,12,0,11,5.0
2024,11,2,82,0,11,
2024,11,2,17,0,11,
2024,11,2,16,0,11,
2024,11,2,47,0,11,2.0
2024,11,2,35,0,11,2.0
2024,11,2,36,0,11,2.0
2024,11,2,65,0,11,2.0
2024,11,3,38,0,11,
2024,11,3,78,0,11,
2024,11,3,51,0,11,
2024,11,3,23,0,11,
2024,11,3,22,0,11,
2024,11,3,83,0,11,
2024,11,3,84,0,11,
2024,11,3,85,0,11,
2024,11,3,86,0,11,
2024,11,3,87,0,11,
2023,4,1,1,1,12,4.0
2023,4,1,2,1,12,6.0
2023,4,1,3,1,12,1.0
2023,4,1,4,1,12,2.0
2023,4,1,5,1,12,1.0
2023,4,1,6,1,12,
2023,4,1,7,1,12,7.0
2023,4,1,8,1,12,
2023,4,1,9,1,12,
2023,4,1,10,1,12,2.0
2023,4,2,11,1,12,1.0
2023,4,2,12,1,12,
2023,4,2,13,1,12,
2023,4,2,14,1,12,
2023,4,2,15,1,12,1.0
2023,4,2,16,1,12,2.0
2023,4,2,17,1,12,2.0
2023,4,2,18,1,12,
2023,4,2,19,1,12,
2023,4,2,20,1,12,
2023,4,3,21,1,12,1.0
2023,4,3,22,1,12,1.0
2023,4,3,23,1,12,
2023,4,3,24,1,12,
2023,4,3,25,1,12,
2023,4,3,26,1,12,
2023,4,3,27,1,12,
2023,4,3,28,1,12,
2023,4,3,29,1,12,
2023,4,3,30,1,12,
2023,4,3,31,1,12,
2023,4,3,32,1,12,
2024,4,1,1,1,12,
2024,4,1,3,1,12,
2024,4,1,4,1,12,
2024,4,1,5,1,12,
2024,4,1,6,1,12,1.0
2024,4,1,7,1,12,4.0
2024,4,1,10,1,12,3.0
2024,4,1,8,1,12,2.0
2024,4,1,17,1,12,3.0
2024,4,1,33,1,12,3.0
2024,4,2,11,1,12,
2024,4,2,34,1,12,2.0
2024,4,2,12,1,12,1.0
2024,4,2,35,1,12,1.0
2024,4,2,20,1,12,
2024,4,2,17,1,12,3.0
2024,4,2,16,1,12,
2024,4,2,36,1,12,2.0
2024,4,2,14,1,12,
2024,4,2,37,1,12,
2024,4,3,23,1,12,1.0
2024,4,3,38,1,12,
2024,4,3,22,1,12,
2024,4,3,21,1,12,
2024,4,3,39,1,12,
2024,4,3,40,1,12,
2024,4,3,41,1,12,
2024,4,3,42,1,12,
2024,4,3,43,1,12,
2024,4,3,44,1,12,
2024,7,1,1,1,12,2.0
2024,7,1,3,1,12,1.0
2024,7,1,6,1,12,2.0
2024,7,1,4,1,12,3.0
2024,7,1,7,1,12,3.0
2024,7,1,5,1,12,
2024,7,1,10,1,12,1.0
2024,7,1,8,1,12,
2024,7,1,33,1,12,2.0
2024,7,1,45,1,12,2.0
2024,7,2,46,1,12,
2024,7,2,12,1,12,
2024,7,2,11,1,12,
2024,7,2,14,1,12,3.0
2024,7,2,47,1,12,1.0
2024,7,2,20,1,12,
2024,7,2,48,1,12,1.0
2024,7,2,16,1,12,1.0
2024,7,2,49,1,12,
2024,7,2,15,1,12,1.0
2024,7,3,23,1,12,
2024,7,3,22,1,12,
2024,7,3,50,1,12,
2024,7,3,38,1,12,
2024,7,3,51,1,12,
2024,7,3,52,1,12,
2024,7,3,47,1,12,
2024,7,3,53,1,12,
2024,7,3,54,1,12,
2024,7,3,55,1,12,
2024,6,1,1,1,12,
2024,6,1,3,1,12,1.0
2024,6,1,4,1,12,
2024,6,1,7,1,12,4.0
2024,6,1,5,1,12,1.0
2024,6,1,17,1,12,1.0
2024,6,1,8,1,12,1.0
2024,6,1,10,1,12,2.0
2024,6,1,6,1,12,
2024,6,1,33,1,12,2.0
2024,6,2,11,1,12,
2024,6,2,34,1,12,5.0
2024,6,2,12,1,12,
2024,6,2,48,1,12,1.0
2024,6,2,17,1,12,
2024,6,2,20,1,12,
2024,6,2,16,1,12,
2024,6,2,15,1,12,
2024,6,2,36,1,12,4.0
2024,6,2,14,1,12,
2024,6,3,38,1,12,
2024,6,3,23,1,12,
2024,6,3,56,1,12,
2024,6,3,57,1,12,
2024,6,3,58,1,12,
2024,6,3,59,1,12,
2024,6,3,60,1,12,
2024,6,3,61,1,12,
2024,6,3,62,1,12,
2024,6,3,63,1,12,
2024,3,1,1,1,12,1.0
2024,3,1,3,1,12,
2024,3,1,6,1,12,1.0
2024,3,1,4,1,12,3.0
2024,3,1,5,1,12,1.0
2024,3,1,7,1,12,1.0
2024,3,1,10,1,12,5.0
2024,3,1,8,1,12,
2024,3,1,33,1,12,3.0
2024,3,1,45,1,12,2.0
2024,3,2,34,1,12,
2024,3,2,11,1,12,
2024,3,2,12,1,12,1.0
2024,3,2,17,1,12,
2024,3,2,64,1,12,3.0
2024,3,2,65,1,12,1.0
2024,3,2,37,1,12,
2024,3,2,15,1,12,1.0
2024,3,2,66,1,12,1.0
2024,3,2,67,1,12,
2024,3,3,23,1,12,1.0
2024,3,3,22,1,12,
2024,3,3,68,1,12,
2024,3,3,38,1,12,
2024,3,3,69,1,12,
2024,3,3,70,1,12,
2024,3,3,71,1,12,
2024,3,3,72,1,12,
2024,3,3,73,1,12,
2024,3,3,74,1,12,
2024,8,1,1,1,12,
2024,8,1,7,1,12,7.0
2024,8,1,3,1,12,1.0
2024,8,1,4,1,12,4.0
2024,8,1,8,1,12,
2024,8,1,6,1,12,
2024,8,1,10,1,12,3.0
2024,8,1,75,1,12,1.0
2024,8,1,5,1,12,
2024,8,1,45,1,12,2.0
2024,8,2,12,1,12,
2024,8,2,46,1,12,
2024,8,2,11,1,12,2.0
2024,8,2,35,1,12,
2024,8,2,76,1,12,1.0
2024,8,2,47,1,12,1.0
2024,8,2,14,1,12,
2024,8,2,16,1,12,
2024,8,2,20,1,12,
2024,8,2,17,1,12,
2024,8,3,77,1,12,1.0
2024,8,3,23,1,12,
2024,8,3,22,1,12,
2024,8,3,51,1,12,1.0
2024,8,3,78,1,12,
2024,8,3,79,1,12,
2024,8,3,50,1,12,
2024,8,3,80,1,12,
2024,8,3,81,1,12,
2024,11,1,1,1,12,
2024,11,1,6,1,12,1.0
2024,11,1,3,1,12,
2024,11,1,4,1,12,
2024,11,1,7,1,12,3.0
2024,11,1,75,1,12,
2024,11,1,17,1,12,
2024,11,1,5,1,12,1.0
2024,11,1,10,1,12,1.0
2024,11,1,45,1,12,2.0
2024,11,2,46,1,12,
2024,11,2,76,1,12,
2024,11,2,12,1,12,
2024,11,2,82,1,12,
2024,11,2,17,1,12,1.0
2024,11,2,16,1,12,
2024,11,2,47,1,12,4.0
2024,11,2,35,1,12,
2024,11,2,36,1,12,2.0
2024,11,2,65,1,12,
2024,11,3,38,1,12,
2024,11,3,78,1,12,
2024,11,3,51,1,12,
2024,11,3,23,1,12,1.0
2024,11,3,22,1,12,
2024,11,3,83,1,12,
2024,11,3,84,1,12,
2024,11,3,85,1,12,
2024,11,3,86,1,12,
2024,11,3,87,1,12,
2023,4,1,1,0,12,2.0
2023,4,1,2,0,12,13.0
2023,4,1,3,0,12,
2023,4,1,4,0,12,2.0
2023,4,1,5,0,12,1.0
2023,4,1,6,0,12,2.0
2023,4,1,7,0,12,3.0
2023,4,1,8,0,12,3.0
2023,4,1,9,0,12,1.0
2023,4,1,10,0,12,
2023,4,2,11,0,12,
2023,4,2,12,0,12,3.0
2023,4,2,13,0,12,
2023,4,2,14,0,12,
2023,4,2,15,0,12,3.0
2023,4,2,16,0,12,
2023,4,2,17,0,12,1.0
2023,4,2,18,0,12,
2023,4,2,19,0,12,
2023,4,2,20,0,12,
2023,4,3,21,0,12,
2023,4,3,22,0,12,
2023,4,3,23,0,12,
2023,4,3,24,0,12,
2023,4,3,25,0,12,
2023,4,3,26,0,12,
2023,4,3,27,0,12,
2023,4,3,28,0,12,
2023,4,3,29,0,12,
2023,4,3,30,0,12,
2023,4,3,31,0,12,
2023,4,3,32,0,12,
2024,4,1,1,0,12,1.0
2024,4,1,3,0,12,
2024,4,1,4,0,12,3.0
2024,4,1,5,0,12,1.0
2024,4,1,6,0,12,
2024,4,1,7,0,12,1.0
2024,4,1,10,0,12,5.0
2024,4,1,8,0,12,
2024,4,1,17,0,12,2.0
2024,4,1,33,0,12,2.0
2024,4,2,11,0,12,1.0
2024,4,2,34,0,12,3.0
2024,4,2,12,0,12,2.0
2024,4,2,35,0,12,4.0
2024,4,2,20,0,12,
2024,4,2,17,0,12,
2024,4,2,16,0,12,
2024,4,2,36,0,12,4.0
2024,4,2,14,0,12,
2024,4,2,37,0,12,
2024,4,3,23,0,12,
2024,4,3,38,0,12,
2024,4,3,22,0,12,
2024,4,3,21,0,12,
2024,4,3,39,0,12,
2024,4,3,40,0,12,
2024,4,3,41,0,12,
2024,4,3,42,0,12,
2024,4,3,43,0,12,
2024,4,3,44,0,12,
2024,7,1,1,0,12,
2024,7,1,3,0,12,2.0
2024,7,1,6,0,12,1.0
2024,7,1,4,0,12,5.0
2024,7,1,7,0,12,4.0
2024,7,1,5,0,12,1.0
2024,7,1,10,0,12,6.0
2024,7,1,8,0,12,2.0
2024,7,1,33,0,12,1.0
2024,7,1,45,0,12,3.0
2024,7,2,46,0,12,
2024,7,2,12,0,12,5.0
2024,7,2,11,0,12,4.0
2024,7,2,14,0,12,
2024,7,2,47,0,12,3.0
2024,7,2,20,0,12,
2024,7,2,48,0,12,2.0
2024,7,2,16,0,12,
2024,7,2,49,0,12,
2024,7,2,15,0,12,
2024,7,3,23,0,12,
2024,7,3,22,0,12,
2024,7,3,50,0,12,1.0
2024,7,3,38,0,12,
2024,7,3,51,0,12,1.0
2024,7,3,52,0,12,
2024,7,3,47,0,12,
2024,7,3,53,0,12,1.0
2024,7,3,54,0,12,
2024,7,3,55,0,12,
2024,6,1,1,0,12,2.0
2024,6,1,3,0,12,1.0
2024,6,1,4,0,12,
2024,6,1,7,0,12,6.0
2024,6,1,5,0,12,1.0
2024,6,1,17,0,12,
2024,6,1,8,0,12,3.0
2024,6,1,10,0,12,3.0
2024,6,1,6,0,12,
2024,6,1,33,0,12,
2024,6,2,11,0,12,
2024,6,2,34,0,12,1.0
2024,6,2,12,0,12,6.0
2024,6,2,48,0,12,2.0
2024,6,2,17,0,12,
2024,6,2,20,0,12,
2024,6,2,16,0,12,
2024,6,2,15,0,12,
2024,6,2,36,0,12,3.0
2024,6,2,14,0,12,
2024,6,3,38,0,12,
2024,6,3,23,0,12,
2024,6,3,56,0,12,
2024,6,3,57,0,12,
2024,6,3,58,0,12,
2024,6,3,59,0,12,
2024,6,3,60,0,12,
2024,6,3,61,0,12,
2024,6,3,62,0,12,
2024,6,3,63,0,12,
2024,3,1,1,0,12,1.0
2024,3,1,3,0,12,5.0
2024,3,1,6,0,12,3.0
2024,3,1,4,0,12,2.0
2024,3,1,5,0,12,1.0
2024,3,1,7,0,12,2.0
2024,3,1,10,0,12,3.0
2024,3,1,8,0,12,2.0
2024,3,1,33,0,12,1.0
2024,3,1,45,0,12,
2024,3,2,34,0,12,2.0
2024,3,2,11,0,12,3.0
2024,3,2,12,0,12,3.0
2024,3,2,17,0,12,
2024,3,2,64,0,12,2.0
2024,3,2,65,0,12,1.0
2024,3,2,37,0,12,1.0
2024,3,2,15,0,12,
2024,3,2,66,0,12,
2024,3,2,67,0,12,1.0
2024,3,3,23,0,12,1.0
2024,3,3,22,0,12,
2024,3,3,68,0,12,
2024,3,3,38,0,12,
2024,3,3,69,0,12,
2024,3,3,70,0,12,
2024,3,3,71,0,12,
2024,3,3,72,0,12,
2024,3,3,73,0,12,
2024,3,3,74,0,12,
2024,8,1,1,0,12,1.0
2024,8,1,7,0,12,1.0
2024,8,1,3,0,12,1.0
2024,8,1,4,0,12,5.0
2024,8,1,8,0,12,1.0
2024,8,1,6,0,12,1.0
2024,8,1,10,0,12,1.0
2024,8,1,75,0,12,
2024,8,1,5,0,12,2.0
2024,8,1,45,0,12,
2024,8,2,12,0,12,3.0
2024,8,2,46,0,12,
2024,8,2,11,0,12,1.0
2024,8,2,35,0,12,3.0
2024,8,2,76,0,12,
2024,8,2,47,0,12,
2024,8,2,14,0,12,
2024,8,2,16,0,12,
2024,8,2,20,0,12,
2024,8,2,17,0,12,3.0
2024,8,3,77,0,12,
2024,8,3,23,0,12,1.0
2024,8,3,22,0,12,
2024,8,3,51,0,12,
2024,8,3,78,0,12,
2024,8,3,79,0,12,
2024,8,3,50,0,12,
2024,8,3,80,0,12,
2024,8,3,81,0,12,
2024,11,1,1,0,12,1.0
2024,11,1,6,0,12,
2024,11,1,3,0,12,1.0
2024,11,1,4,0,12,4.0
2024,11,1,7,0,12,3.0
2024,11,1,75,0,12,1.0
2024,11,1,17,0,12,4.0
2024,11,1,5,0,12,
2024,11,1,10,0,12,9.0
2024,11,1,45,0,12,
2024,11,2,46,0,12,
2024,11,2,76,0,12,
2024,11,2,12,0,12,7.0
2024,11,2,82,0,12,
2024,11,2,17,0,12,3.0
2024,11,2,16,0,12,1.0
2024,11,2,47,0,12,2.0
2024,11,2,35,0,12,1.0
2024,11,2,36,0,12,3.0
2024,11,2,65,0,12,1.0
2024,11,3,38,0,12,
2024,11,3,78,0,12,
2024,11,3,51,0,12,
2024,11,3,23,0,12,
2024,11,3,22,0,12,
2024,11,3,83,0,12,
2024,11,3,84,0,12,
2024,11,3,85,0,12,
2024,11,3,86,0,12,
2024,11,3,87,0,12,
2023,4,1,1,1,13,1.0
2023,4,1,2,1,13,2.0
2023,4,1,3,1,13,3.0
2023,4,1,4,1,13,1.0
2023,4,1,5,1,13,1.0
2023,4,1,6,1,13,
2023,4,1,7,1,13,4.0
2023,4,1,8,1,13,2.0
2023,4,1,9,1,13,
2023,4,1,10,1,13,6.0
2023,4,2,11,1,13,
2023,4,2,12,1,13,2.0
2023,4,2,13,1,13,
2023,4,2,14,1,13,
2023,4,2,15,1,13,
2023,4,2,16,1,13,
2023,4,2,17,1,13,1.0
2023,4,2,18,1,13,
2023,4,2,19,1,13,
2023,4,2,20,1,13,
2023,4,3,21,1,13,
2023,4,3,22,1,13,
2023,4,3,23,1,13,
2023,4,3,24,1,13,
2023,4,3,25,1,13,
2023,4,3,26,1,13,
2023,4,3,27,1,13,
2023,4,3,28,1,13,
2023,4,3,29,1,13,
2023,4,3,30,1,13,
2023,4,3,31,1,13,
2023,4,3,32,1,13,
2024,4,1,1,1,13,1.0
2024,4,1,3,1,13,
2024,4,1,4,1,13,1.0
2024,4,1,5,1,13,1.0
2024,4,1,6,1,13,2.0
2024,4,1,7,1,13,3.0
2024,4,1,10,1,13,4.0
2024,4,1,8,1,13,1.0
2024,4,1,17,1,13,3.0
2024,4,1,33,1,13,1.0
2024,4,2,11,1,13,
2024,4,2,34,1,13,3.0
2024,4,2,12,1,13,
2024,4,2,35,1,13,
2024,4,2,20,1,13,2.0
2024,4,2,17,1,13,2.0
2024,4,2,16,1,13,
2024,4,2,36,1,13,3.0
2024,4,2,14,1,13,
2024,4,2,37,1,13,2.0
2024,4,3,23,1,13,
2024,4,3,38,1,13,1.0
2024,4,3,22,1,13,1.0
2024,4,3,21,1,13,
2024,4,3,39,1,13,
2024,4,3,40,1,13,
2024,4,3,41,1,13,
2024,4,3,42,1,13,
2024,4,3,43,1,13,
2024,4,3,44,1,13,
2024,7,1,1,1,13,4.0
2024,7,1,3,1,13,1.0
2024,7,1,6,1,13,
2024,7,1,4,1,13,1.0
2024,7,1,7,1,13,5.0
2024,7,1,5,1,13,
2024,7,1,10,1,13,4.0
2024,7,1,8,1,13,2.0
2024,7,1,33,1,13,4.0
2024,7,1,45,1,13,2.0
2024,7,2,46,1,13,
2024,7,2,12,1,13,
2024,7,2,11,1,13,1.0
2024,7,2,14,1,13,
2024,7,2,47,1,13,5.0
2024,7,2,20,1,13,
2024,7,2,48,1,13,1.0
2024,7,2,16,1,13,1.0
2024,7,2,49,1,13,
2024,7,2,15,1,13,
2024,7,3,23,1,13,
2024,7,3,22,1,13,2.0
2024,7,3,50,1,13,
2024,7,3,38,1,13,
2024,7,3,51,1,13,
2024,7,3,52,1,13,
2024,7,3,47,1,13,
2024,7,3,53,1,13,
2024,7,3,54,1,13,
2024,7,3,55,1,13,
2024,6,1,1,1,13,2.0
2024,6,1,3,1,13,
2024,6,1,4,1,13,3.0
2024,6,1,7,1,13,4.0
2024,6,1,5,1,13,1.0
2024,6,1,17,1,13,
2024,6,1,8,1,13,3.0
2024,6,1,10,1,13,1.0
2024,6,1,6,1,13,
2024,6,1,33,1,13,2.0
2024,6,2,11,1,13,2.0
2024,6,2,34,1,13,2.0
2024,6,2,12,1,13,2.0
2024,6,2,48,1,13,2.0
2024,6,2,17,1,13,
2024,6,2,20,1,13,
2024,6,2,16,1,13,
2024,6,2,15,1,13,
2024,6,2,36,1,13,1.0
2024,6,2,14,1,13,
2024,6,3,38,1,13,
2024,6,3,23,1,13,
2024,6,3,56,1,13,
2024,6,3,57,1,13,
2024,6,3,58,1,13,
2024,6,3,59,1,13,
2024,6,3,60,1,13,
2024,6,3,61,1,13,
2024,6,3,62,1,13,1.0
2024,6,3,63,1,13,
2024,3,1,1,1,13,
2024,3,1,3,1,13,
2024,3,1,6,1,13,2.0
2024,3,1,4,1,13,1.0
2024,3,1,5,1,13,
2024,3,1,7,1,13,2.0
2024,3,1,10,1,13,4.0
2024,3,1,8,1,13,
2024,3,1,33,1,13,5.0
2024,3,1,45,1,13,3.0
2024,3,2,34,1,13,
2024,3,2,11,1,13,
2024,3,2,12,1,13,3.0
2024,3,2,17,1,13,2.0
2024,3,2,64,1,13,
2024,3,2,65,1,13,1.0
2024,3,2,37,1,13,
2024,3,2,15,1,13,
2024,3,2,66,1,13,4.0
2024,3,2,67,1,13,
2024,3,3,23,1,13,
2024,3,3,22,1,13,
2024,3,3,68,1,13,
2024,3,3,38,1,13,
2024,3,3,69,1,13,
2024,3,3,70,1,13,
2024,3,3,71,1,13,
2024,3,3,72,1,13,1.0
2024,3,3,73,1,13,
2024,3,3,74,1,13,
2024,8,1,1,1,13,
2024,8,1,7,1,13,9.0
2024,8,1,3,1,13,2.0
2024,8,1,4,1,13,2.0
2024,8,1,8,1,13,2.0
2024,8,1,6,1,13,1.0
2024,8,1,10,1,13,1.0
2024,8,1,75,1,13,1.0
2024,8,1,5,1,13,
2024,8,1,45,1,13,
2024,8,2,12,1,13,3.0
2024,8,2,46,1,13,
2024,8,2,11,1,13,
2024,8,2,35,1,13,4.0
2024,8,2,76,1,13,
2024,8,2,47,1,13,3.0
2024,8,2,14,1,13,
2024,8,2,16,1,13,
2024,8,2,20,1,13,
2024,8,2,17,1,13,
2024,8,3,77,1,13,1.0
2024,8,3,23,1,13,2.0
2024,8,3,22,1,13,
2024,8,3,51,1,13,
2024,8,3,78,1,13,
2024,8,3,79,1,13,
2024,8,3,50,1,13,
2024,8,3,80,1,13,
2024,8,3,81,1,13,
2024,11,1,1,1,13,
2024,11,1,6,1,13,3.0
2024,11,1,3,1,13,1.0
2024,11,1,4,1,13,1.0
2024,11,1,7,1,13,3.0
2024,11,1,75,1,13,
2024,11,1,17,1,13,1.0
2024,11,1,5,1,13,1.0
2024,11,1,10,1,13,6.0
2024,11,1,45,1,13,1.0
2024,11,2,46,1,13,
2024,11,2,76,1,13,
2024,11,2,12,1,13,2.0
2024,11,2,82,1,13,1.0
2024,11,2,17,1,13,1.0
2024,11,2,16,1,13,
2024,11,2,47,1,13,5.0
2024,11,2,35,1,13,1.0
2024,11,2,36,1,13,1.0
2024,11,2,65,1,13,
2024,11,3,38,1,13,
2024,11,3,78,1,13,
2024,11,3,51,1,13,
2024,11,3,23,1,13,
2024,11,3,22,1,13,
2024,11,3,83,1,13,1.0
2024,11,3,84,1,13,
2024,11,3,85,1,13,
2024,11,3,86,1,13,
2024,11,3,87,1,13,1.0
2023,4,1,1,0,13,
2023,4,1,2,0,13,6.0
2023,4,1,3,0,13,
2023,4,1,4,0,13,5.0
2023,4,1,5,0,13,1.0
2023,4,1,6,0,13,2.0
2023,4,1,7,0,13,5.0
2023,4,1,8,0,13,2.0
2023,4,1,9,0,13,
2023,4,1,10,0,13,1.0
2023,4,2,11,0,13,3.0
2023,4,2,12,0,13,3.0
2023,4,2,13,0,13,
2023,4,2,14,0,13,
2023,4,2,15,0,13,
2023,4,2,16,0,13,
2023,4,2,17,0,13,
2023,4,2,18,0,13,
2023,4,2,19,0,13,
2023,4,2,20,0,13,
2023,4,3,21,0,13,
2023,4,3,22,0,13,
2023,4,3,23,0,13,
2023,4,3,24,0,13,
2023,4,3,25,0,13,
2023,4,3,26,0,13,
2023,4,3,27,0,13,
2023,4,3,28,0,13,
2023,4,3,29,0,13,
2023,4,3,30,0,13,
2023,4,3,31,0,13,
2023,4,3,32,0,13,
2024,4,1,1,0,13,1.0
2024,4,1,3,0,13,2.0
2024,4,1,4,0,13,1.0
2024,4,1,5,0,13,1.0
2024,4,1,6,0,13,1.0
2024,4,1,7,0,13,6.0
2024,4,1,10,0,13,4.0
2024,4,1,8,0,13,1.0
2024,4,1,17,0,13,
2024,4,1,33,0,13,
2024,4,2,11,0,13,1.0
2024,4,2,34,0,13,2.0
2024,4,2,12,0,13,3.0
2024,4,2,35,0,13,
2024,4,2,20,0,13,
2024,4,2,17,0,13,
2024,4,2,16,0,13,
2024,4,2,36,0,13,6.0
2024,4,2,14,0,13,
2024,4,2,37,0,13,
2024,4,3,23,0,13,
2024,4,3,38,0,13,1.0
2024,4,3,22,0,13,
2024,4,3,21,0,13,
2024,4,3,39,0,13,
2024,4,3,40,0,13,
2024,4,3,41,0,13,
2024,4,3,42,0,13,
2024,4,3,43,0,13,
2024,4,3,44,0,13,
2024,7,1,1,0,13,1.0
2024,7,1,3,0,13,
2024,7,1,6,0,13,3.0
2024,7,1,4,0,13,3.0
2024,7,1,7,0,13,2.0
2024,7,1,5,0,13,
2024,7,1,10,0,13,10.0
2024,7,1,8,0,13,1.0
2024,7,1,33,0,13,4.0
2024,7,1,45,0,13,
2024,7,2,46,0,13,
2024,7,2,12,0,13,5.0
2024,7,2,11,0,13,1.0
2024,7,2,14,0,13,2.0
2024,7,2,47,0,13,4.0
2024,7,2,20,0,13,
2024,7,2,48,0,13,1.0
2024,7,2,16,0,13,
2024,7,2,49,0,13,
2024,7,2,15,0,13,1.0
2024,7,3,23,0,13,1.0
2024,7,3,22,0,13,1.0
2024,7,3,50,0,13,
2024,7,3,38,0,13,
2024,7,3,51,0,13,
2024,7,3,52,0,13,
2024,7,3,47,0,13,
2024,7,3,53,0,13,
2024,7,3,54,0,13,
2024,7,3,55,0,13,
2024,6,1,1,0,13,1.0
2024,6,1,3,0,13,1.0
2024,6,1,4,0,13,3.0
2024,6,1,7,0,13,6.0
2024,6,1,5,0,13,1.0
2024,6,1,17,0,13,2.0
2024,6,1,8,0,13,3.0
2024,6,1,10,0,13,8.0
2024,6,1,6,0,13,
2024,6,1,33,0,13,
2024,6,2,11,0,13,3.0
2024,6,2,34,0,13,2.0
2024,6,2,12,0,13,5.0
2024,6,2,48,0,13,2.0
2024,6,2,17,0,13,3.0
2024,6,2,20,0,13,
2024,6,2,16,0,13,
2024,6,2,15,0,13,1.0
2024,6,2,36,0,13,3.0
2024,6,2,14,0,13,
2024,6,3,38,0,13,
2024,6,3,23,0,13,
2024,6,3,56,0,13,
2024,6,3,57,0,13,
2024,6,3,58,0,13,
2024,6,3,59,0,13,
2024,6,3,60,0,13,
2024,6,3,61,0,13,
2024,6,3,62,0,13,
2024,6,3,63,0,13,
2024,3,1,1,0,13,1.0
2024,3,1,3,0,13,1.0
2024,3,1,6,0,13,
2024,3,1,4,0,13,3.0
2024,3,1,5,0,13,
2024,3,1,7,0,13,1.0
2024,3,1,10,0,13,4.0
2024,3,1,8,0,13,3.0
2024,3,1,33,0,13,3.0
2024,3,1,45,0,13,
2024,3,2,34,0,13,2.0
2024,3,2,11,0,13,
2024,3,2,12,0,13,2.0
2024,3,2,17,0,13,1.0
2024,3,2,64,0,13,
2024,3,2,65,0,13,
2024,3,2,37,0,13,
2024,3,2,15,0,13,
2024,3,2,66,0,13,1.0
2024,3,2,67,0,13,
2024,3,3,23,0,13,
2024,3,3,22,0,13,
2024,3,3,68,0,13,
2024,3,3,38,0,13,
2024,3,3,69,0,13,
2024,3,3,70,0,13,
2024,3,3,71,0,13,
2024,3,3,72,0,13,
2024,3,3,73,0,13,
2024,3,3,74,0,13,
2024,8,1,1,0,13,3.0
2024,8,1,7,0,13,5.0
2024,8,1,3,0,13,1.0
2024,8,1,4,0,13,2.0
2024,8,1,8,0,13,2.0
2024,8,1,6,0,13,2.0
2024,8,1,10,0,13,6.0
2024,8,1,75,0,13,
2024,8,1,5,0,13,
2024,8,1,45,0,13,
2024,8,2,12,0,13,9.0
2024,8,2,46,0,13,
2024,8,2,11,0,13,1.0
2024,8,2,35,0,13,1.0
2024,8,2,76,0,13,
2024,8,2,47,0,13,5.0
2024,8,2,14,0,13,
2024,8,2,16,0,13,
2024,8,2,20,0,13,1.0
2024,8,2,17,0,13,
2024,8,3,77,0,13,
2024,8,3,23,0,13,
2024,8,3,22,0,13,
2024,8,3,51,0,13,
2024,8,3,78,0,13,
2024,8,3,79,0,13,
2024,8,3,50,0,13,
2024,8,3,80,0,13,
2024,8,3,81,0,13,
2024,11,1,1,0,13,1.0
2024,11,1,6,0,13,4.0
2024,11,1,3,0,13,
2024,11,1,4,0,13,3.0
2024,11,1,7,0,13,4.0
2024,11,1,75,0,13,1.0
2024,11,1,17,0,13,
2024,11,1,5,0,13,
2024,11,1,10,0,13,3.0
2024,11,1,45,0,13,
2024,11,2,46,0,13,
2024,11,2,76,0,13,
2024,11,2,12,0,13,4.0
2024,11,2,82,0,13,1.0
2024,11,2,17,0,13,
2024,11,2,16,0,13,
2024,11,2,47,0,13,5.0
2024,11,2,35,0,13,
2024,11,2,36,0,13,1.0
2024,11,2,65,0,13,1.0
2024,11,3,38,0,13,
2024,11,3,78,0,13,1.0
2024,11,3,51,0,13,
2024,11,3,23,0,13,
2024,11,3,22,0,13,
2024,11,3,83,0,13,
2024,11,3,84,0,13,
2024,11,3,85,0,13,
2024,11,3,86,0,13,
2024,11,3,87,0,13,
2023,4,1,1,1,14,
2023,4,1,2,1,14,1.0
2023,4,1,3,1,14,
2023,4,1,4,1,14,2.0
2023,4,1,5,1,14,1.0
2023,4,1,6,1,14,1.0
2023,4,1,7,1,14,4.0
2023,4,1,8,1,14,1.0
2023,4,1,9,1,14,
2023,4,1,10,1,14,1.0
2023,4,2,11,1,14,
2023,4,2,12,1,14,1.0
2023,4,2,13,1,14,
2023,4,2,14,1,14,
2023,4,2,15,1,14,1.0
2023,4,2,16,1,14,
2023,4,2,17,1,14,
2023,4,2,18,1,14,
2023,4,2,19,1,14,
2023,4,2,20,1,14,
2023,4,3,21,1,14,1.0
